hash_key,model,dist,scorer,dataset
026edda658b6c82f1a40db2b5ac344e4462aea919800c8cb3c9c137e05152d31,justext,0.9757975797579758,levenshtein,google-trends-2017
0528de548f8c0bc2e2a994fe1f040ed6b7a5a6184487d4bc6103383ac73fd467,justext,0.8951631566766952,levenshtein,google-trends-2017
09824285ffbca46fb13ee41bb06eae2cd03ffdcf6187d10938fb19eac3be670f,justext,0.9220489977728286,levenshtein,google-trends-2017
0a7c02544b4142af156bdc163062618b711820bbf90d25f273b962004001dc3c,justext,0.9824086603518268,levenshtein,google-trends-2017
0b63e4cc06a84d7e5ab68a6f6990c75fffcc7131eff50be5871c3fc72de20c52,justext,0.0,levenshtein,google-trends-2017
0d540d6a79e4186c84a4d4c356cd7ecff107d7009058567a06f94d12e03ecf45,justext,0.1925133689839572,levenshtein,google-trends-2017
0d7d1526df0545a72715de6013862c28587cffe8fee734212e42212d215d1648,justext,0.9314420803782506,levenshtein,google-trends-2017
0e0c506685135ba3064632b0b7ba4f82e0d51257860ee90f6d25443a264eb442,justext,0.14584654407102093,levenshtein,google-trends-2017
0e6c1df49bb30cab7fcd708ff9b64afa7a4b8cfa2f2bdae58fe100d4384ec4c3,justext,0.9766680311092919,levenshtein,google-trends-2017
10f03861e8a142232135f48b77b949304e8120956d6488a22d33903566f6f02b,justext,0.01927932063346338,levenshtein,google-trends-2017
11cdf18f0045c109131126b296fd76b660f3d8e1b0acbaab92d489876037fa01,justext,0.0,levenshtein,google-trends-2017
1284c9249914f65ed23bdcba3e00a82c3c352370ddbd226138dc66c24c101c88,justext,0.9222423146473779,levenshtein,google-trends-2017
138470ebab1dc068931e798111d2dc62a0735947960e28f7ffc1c443aa2ac8c4,justext,0.8514548238897397,levenshtein,google-trends-2017
1669027ba7a3d66b0703bfd6af26edf60a9fd70c7c1aaa79874971616cdc90c7,justext,0.927703134996801,levenshtein,google-trends-2017
18bb4e273bb14b560169e77efd41e5228a02c39f32bd7efceea575a2b3425d48,justext,0.3081395348837209,levenshtein,google-trends-2017
1946c5c6c7a578c02aa79c1bb2ff6d93ed1a42425fe501fd1075c74ac6b59dd6,justext,0.914867617107943,levenshtein,google-trends-2017
1b0ec93e35d935ae12d0eeec7fb3fa5a9ceb408f15b1bb70ac26f2fd01c47a6a,justext,0.9704641350210971,levenshtein,google-trends-2017
1df71a66e1f5003016db9ca51618a8569ab882fda1b3ac9cb15ebd6660fcad43,justext,0.9357798165137614,levenshtein,google-trends-2017
217c546f4a8eae6f8e2dbc7ed5bbbecafca8807c5cdd42dee6d8090df6709a1b,justext,0.9364499634769905,levenshtein,google-trends-2017
25a5540ff6d433ea304db91bf1eaff8b3cc14855810297bf98cbf3d7569e835a,justext,0.3597430406852249,levenshtein,google-trends-2017
29ce6d5e607ccf7a190139bc10c4ecd084094b679a8ccbafc706fec0aa490c2f,justext,0.9073655671034795,levenshtein,google-trends-2017
2ba0e6ed88c870c9418cbc63b8c845f02732283a63266908ec9f9aeea4e2e0af,justext,0.898891063274625,levenshtein,google-trends-2017
2d2f204c21f7f29374937228767d17c3a932583e046fcc1e960f11256c92034d,justext,0.0,levenshtein,google-trends-2017
2feb1af6613c676c4143b927b2a4f803cbccd987b3a4577b56b146bd46bcffc6,justext,0.864,levenshtein,google-trends-2017
31441c740f59b8639b2866c5f50456de084c26208844884a0fcf8e12ce6572a8,justext,0.8745874587458746,levenshtein,google-trends-2017
340a7a59f3aae2f30ec2adfc2d394bc6b5d8cc079e9fe0a82f3cc4c42d68ac87,justext,0.904162633107454,levenshtein,google-trends-2017
3bc9bbde3d112c5171e166dde66214d7faa0d00e75cb0c36538ec62432426fca,justext,0.6838235294117647,levenshtein,google-trends-2017
430f135ce00ccd2d9e28e964995d517de1cb9f8bd232a7dd02451d4f51c71065,justext,0.6690909090909091,levenshtein,google-trends-2017
446687d0b42f6ed761fc735084582ee7b8221d7b760ba40f8b28e6d506b235f7,justext,0.0,levenshtein,google-trends-2017
463788fa7ae565115b9c092851370cffb33f12a2d34946d688b388793ab0cdaa,justext,0.036036036036036,levenshtein,google-trends-2017
467fa73528e1a95b07c1419bf30b678c42eab6d290be0b41424cdcce3dc227c6,justext,0.9208042675420599,levenshtein,google-trends-2017
46a97efd974f97c2f7ac70eda06592d8aff7bfadd9eeda439aaf4a6678a2515d,justext,0.9390739236393176,levenshtein,google-trends-2017
4db29da5fb877fdbdae4ee906f5498e8122044cc317a17987c8f7c82012a287b,justext,0.9621621621621621,levenshtein,google-trends-2017
4e48a6905615fb8f5fc96f33f0454e43a79d2b8699723ed99b4a65fda3fc0769,justext,0.0,levenshtein,google-trends-2017
4eec44be1040055167e96ffb4025dbe27c049f1bf17143d4a0f9dd0d8af553f2,justext,0.8032520325203252,levenshtein,google-trends-2017
5496ef9ccc649d369f1d829f791884b3e29c8f0c19a7b921a3d3efd4c3b28015,justext,0.0,levenshtein,google-trends-2017
5c5807e1c55a88ad26bdfa3421b7634cb15a41bd9607837a612e5a47cb9e5a78,justext,0.723565670934092,levenshtein,google-trends-2017
6107bfea2871a572ed05469b2269de697043c5b0d27a6ef1f96eed23114a9de3,justext,0.8193202146690519,levenshtein,google-trends-2017
61f3c2b35f355bec0b198436f1c4aff4b45c7616c49f1af55cf0d46660b64910,justext,0.0,levenshtein,google-trends-2017
62a32934c42ece927bb4e21e261f3bb93a9c56523b2aab4d61512bbf9f81d012,justext,0.939754338077598,levenshtein,google-trends-2017
6390434606c2c7826d48b6fe7d12951931d6e4ed41071a6657c80b65724bfa8f,justext,0.8090379008746356,levenshtein,google-trends-2017
700394d1c9655d9a742f1512e15d03ca1c9d138a72e42e6d02366a77b3fc6505,justext,0.9485897179435887,levenshtein,google-trends-2017
7d8c2b4648418bb902dc0f6000f16495dcad2741f3365703db1b1d9a974aef33,justext,0.9339999999999999,levenshtein,google-trends-2017
7e71430b412f1fbb3be95281ddf8746d1ae3a16712219f97b94164dcc374164b,justext,0.9399519615692554,levenshtein,google-trends-2017
7f9ae0ff04dc6df1042e8401f60608db1eab03edaec1e79bc2d897fe52fdc13f,justext,0.9917287014061208,levenshtein,google-trends-2017
8bcc2655ab3fe5d445c2ab009760d279add31305d2846eaaee608b949a930185,justext,0.9525862068965517,levenshtein,google-trends-2017
8e77dd1f9ae902a4994b17791b8ff8d643542fa5cc525c92d89afd832f97d1af,justext,0.001498127340823996,levenshtein,google-trends-2017
907e00a9b84a10d4ad0b265b2fd0977692dd37aeb4a117473f2d39bacbe0322f,justext,0.9174757281553398,levenshtein,google-trends-2017
93f673bc6acbcdd0e41e9f1d6e04384d4cff3a8a771780806d5c529f8a0366ed,justext,0.38186157517899766,levenshtein,google-trends-2017
96e0ff7fd638d9683ff5a9059dd206d837d132a330a448becde49cfd68862563,justext,0.9271653543307087,levenshtein,google-trends-2017
975e7f80812aec748ff96dca4a4d4d5826fbf4b4678bfbec189561533364f1c9,justext,0.005714285714285672,levenshtein,google-trends-2017
978258a3bc9afce92931770e22eae152e9272851e2bbe6cc88051eb4a852dd13,justext,0.1286549707602339,levenshtein,google-trends-2017
989c2633e1de2371ace6232b8dda6e2574bf872e33e1f150567427219b8987d1,justext,0.0,levenshtein,google-trends-2017
a223992ac31ef42ae036903270a929fe438d5e5e391465d4f14da1e297b3ce56,justext,0.45231607629427795,levenshtein,google-trends-2017
a4281494330f8b16ea1324b6800bccfc12fa04e205e850b622e19b17a58dbbf0,justext,0.9769930444087748,levenshtein,google-trends-2017
a6dd0850fed4316a488f4587330e730992e4cb0ccfb0d3177560b394ba2a2601,justext,0.08730574471800245,levenshtein,google-trends-2017
a789b4ce54984d3b02571d25a0feaa9374e7e379408be4ede4f41caec59bfcf9,justext,0.9739564752051374,levenshtein,google-trends-2017
a7d7e67aaa771ec6e7da8d4bfc1aacf1c3ca42e616fbb8f57696d0250b98f80b,justext,0.8166666666666667,levenshtein,google-trends-2017
a99913ace0b747f808233bd00208adc8840ea493b4bb96930941d67978b3a22d,justext,0.3335365853658536,levenshtein,google-trends-2017
ac99cf70dd4e5bd44b3384614d0ca71949cb31bbb98bbc28b7ab3ddef6118deb,justext,0.0,levenshtein,google-trends-2017
ae486b67dbea1c9ec747187ae14a7674a50ecc87b09123a579d8c3046eb8dfcc,justext,0.6779411764705883,levenshtein,google-trends-2017
b4b5654c30497ba73325d248cf1aad773c630b0b0f19be434364f7ddd3c2b337,justext,0.9519397799652577,levenshtein,google-trends-2017
b9eef0158c9757214ae84d93b5a663e0c2d2610d3d97538ea7280c46a15e3f80,justext,0.4051172707889126,levenshtein,google-trends-2017
