hash_key,model,bleu_score,scorer,dataset
00b8b7ab9b6ec1dc2e623b7dfcb6e5f8cfca8cae5bccf9a923ee1a058da0fa40,go_domdistiller,0.9791482893142196,bleu,canola
064e06e3879dd9145c05f1e32aacebe801d3067a032d8718c1ce485c958c5470,go_domdistiller,0.8324358796431363,bleu,canola
0656de47c6aabaad616f97c7c8fc7ba4f508ac938dd87b4e5416ea118e21d4ea,go_domdistiller,0.00010939558322072212,bleu,canola
07572dafb8cc6c3480a995194811029adcd45b3d690d8ded76bfb2288f042df6,go_domdistiller,0.740218214127263,bleu,canola
085b847123374b8273bd1799cd3301013fe4fecb53fdcf1d3d429d73799912cd,go_domdistiller,0.8653547973214342,bleu,canola
0a372736d84a3d098bce25d8a331dd3930f5fc5a1e9903eab7923cfab0d09836,go_domdistiller,0.9758864756651426,bleu,canola
0a609fbb41f5c3d86fad7545dee44df2764f4c9e3451178f201dc9bb7381582c,go_domdistiller,0.15838480066026825,bleu,canola
0aef28d9a321e8b7885c919da0ce328313261c304a7f24d8df230070143baf85,go_domdistiller,0.0,bleu,canola
0bb70b5b4a7258c02e14bdcde0721f86fffb43182a6127b4f1be4e1627d1fa9f,go_domdistiller,0.9790512268598791,bleu,canola
0cae648de997a978fd32e4c68dd700ae1b39a2e3020ce170e49949b040c1c145,go_domdistiller,0.9729419630512213,bleu,canola
0f7f0273245cb19e2dd09418a482b708d12986ae32985519cd472ff552467690,go_domdistiller,0.9923556444860713,bleu,canola
11f5b8cd5747dc10943bd27b0c598b3aacf19ec400802e39fde7a2d6f59151e6,go_domdistiller,0.8470734697328329,bleu,canola
13fea46ae623a90a6f06bf3cfa122aec5227b73552757f32965ed1995a901bec,go_domdistiller,0.9501156964588304,bleu,canola
188fcdc1a6b244e0bfed270b60cb7b7050ca04a953ac56b23e0d744e989401c3,go_domdistiller,0.6798083089441407,bleu,canola
1d5f4a3852eb4e66fe26fb1e8f79eefc1542196d61a7f3a8ed225acce30c6b95,go_domdistiller,0.0,bleu,canola
1dab958a555b45e86306469071efd650fab236b1db182a066bcdf4ae2bed2481,go_domdistiller,0.4612102124738576,bleu,canola
1df1a97b9feb9b0f47f19ddfd74bf0e14ccea7b14ec885dd96edf5d17bf1af62,go_domdistiller,0.31960625438074874,bleu,canola
1f6d05832d9899da6eeff500603d5150b5d89bb69e36e6099fd561be8df48019,go_domdistiller,0.5384476662093458,bleu,canola
1fc3aff2ca3838dacaa1951818e3f9c73058c226735e1ecfe3e6cb33c71fde7b,go_domdistiller,0.9731796765496564,bleu,canola
203079178573da3b30575af407005653bb968c8268b9d73c21cfdd7812cf9f8e,go_domdistiller,0.0031148449665904317,bleu,canola
2337955805471193ad72f1028d9579eac6b815526068bbd0a9bbbfd3172d4f5c,go_domdistiller,0.9977753025649702,bleu,canola
23a42539bb121e7e00158698d1e29984bf2661986513666042f1c65b67505cf7,go_domdistiller,0.6822542151017184,bleu,canola
25d5cbd3873b2003b27da106744c9d01f6e23e90cfacd36a447230fb2808002b,go_domdistiller,0.0021611623009730814,bleu,canola
25dd5d5c972174f68796f614445fe930f1626d7e0467e62bc12d20b95b3b75a7,go_domdistiller,0.6132428686587061,bleu,canola
26686be193fd4cfe6b1329d416d4a69292e5b254367175e562fc893f8aed7833,go_domdistiller,0.7940668170325047,bleu,canola
26ede8f6f8b594e513f1dfc4e8a1b68dfc63083df9a727972a339236c29973f0,go_domdistiller,0.6485303233919981,bleu,canola
